Views,Duration,Likes,Comments,Category,Title_Length,Channel_Subscribers,Channel_Views,Video_Age,Average_Video_Views,Hashtag_Count,Audio_Language,Total_Videos_Posted,Channel_Size_Num,Channel_Age,Title_Sentiment,Engagement_Rate
1405233,696,37798,3270,2,45,1290000,179219320,129,737528.065843621,0,16,243,3,2222,0.0,3.1835658914728686
1432655,2887,60500,3480,12,42,10900000,1161740865,45,13508614.7093023,0,16,86,4,3551,0.0,0.5869724770642202
187761,3251,11436,1351,2,57,496000,55599994,45,151912.551912568,0,16,366,2,4410,0.0,2.578024193548387
113113,635,2505,231,12,36,1390000,1823704157,11,2163350.12692763,0,63,843,3,1788,0.0833333333333333,0.19683453237410073
18931313,437,450974,18921,2,56,23500000,3113798818,3330,11662167.8576779,0,16,267,4,4212,0.0,1.9995531914893616
5234602,50,238815,1512,12,26,1980000,267507475,125,1714791.50641025,0,16,156,3,5367,0.0,12.137727272727272
2662733,1414,95815,4492,12,32,20400000,6510896239,22,3688893.05325779,0,19,1765,4,5023,0.214285714285714,0.49170098039215693
3680678,18,181715,2064,1,88,1710000,734959456,648,1889355.92802056,4,63,389,3,3749,-0.25,10.747309941520468
79823470,47,4154791,6324,12,44,20400000,6510896239,810,3688893.05325779,0,19,1765,4,5023,-0.5,20.39762254901961
3934043,973,167402,11938,12,66,2630000,343509648,103,1635760.22857142,1,16,210,3,3724,-0.025,6.819011406844107
3304908,44,197620,763,2,54,3830000,281676922,507,926568.822368421,3,19,304,3,3507,0.0,5.179712793733682
288192,843,15849,3822,2,55,1460000,25905947,13,664255.051282051,1,16,39,3,3043,-0.2,1.3473287671232876
1748573,1271,54473,5028,2,58,1360000,276209223,46,368770.658210947,0,63,749,3,1761,0.3,4.375073529411765
9624875,35,428325,1402,12,30,128000,107314883,147,177968.296849087,1,63,603,2,1095,0.0,335.72421875
25520781,19,349893,851,12,52,80600,31626705,249,30120.6714285714,2,16,1050,1,844,0.136363636363636,435.16625310173697
17286915,11,108031,274,7,61,8090000,10016401734,88,2937361.21231671,3,20,3410,3,1293,0.326666666666666,1.338751545117429
1191313,15,47686,1009,2,33,1560000,1200975101,930,2886959.37740384,1,16,416,3,1707,-1.0,3.121474358974359
2479808,60,98155,2122,12,75,95600,30293013,626,439029.173913043,0,19,69,1,2117,0.0,104.89225941422595
22590338,30,376277,3769,12,88,362000,145544828,264,154506.186836518,4,16,942,2,4850,0.0,104.98508287292819
1089374,332,31489,624,2,39,20900000,4156804074,395,1870748.90819081,0,16,2222,4,5073,0.0,0.1536507177033493
902739,59,49595,2982,12,49,1590000,242553716,307,323836.736982643,2,16,749,3,6581,0.0,3.3067295597484274
5278982,27,149018,1563,1,32,13400000,12828112481,89,13793669.3344086,0,17,930,4,835,0.0,1.1237388059701492
3456128,902,88381,3794,2,35,5310000,678111786,1124,1442791.03404255,0,16,470,3,4691,-0.05,1.7358757062146895
61439825,14,3046124,29606,3,47,5090000,2638005593,116,4509411.27008547,3,63,585,3,3845,-0.5,60.42691552062869
7526769,20,142650,1294,6,70,5460000,1611494205,1156,359147.360151548,4,16,4487,3,2419,0.0,2.6363369963369965
1217165,25,28243,596,2,83,2100000,1595224323,514,2093470.24015748,4,63,762,3,6429,-0.4,1.3732857142857142
35992,32,0,0,12,20,439,14203012,6,24530.2452504317,0,16,579,1,4078,0.0,0.0
2880013,15,75198,309,6,18,5820000,1837025105,1306,4282109.8018648,0,63,429,3,2337,0.0,1.2973711340206184
4053242,644,166753,4373,2,40,23500000,3113798818,124,11662167.8576779,0,16,267,4,4212,0.0,0.728195744680851
5015527,31,264950,3570,12,55,1620000,240389035,179,175594.620160701,1,16,1369,3,5604,1.0,16.575308641975308
1341972,222,4467,0,2,63,1280000,337720895,3450,562868.158333333,0,16,600,3,3846,0.0,0.348984375
2308391,31,55025,129,12,97,3290000,830823626,157,1862833.24215246,1,31,446,3,1517,0.0,1.6764133738601823
68634013,29,2400591,5593,6,73,13000000,5343709548,489,4082283.84110007,1,63,1309,4,2789,0.35,18.50910769230769
30540383,58,1374923,4141,12,70,1660000,1194898546,233,3793328.71746031,3,17,315,3,1517,0.4375,83.07614457831325
5536508,55,351281,2713,2,47,23500000,3113798818,136,11662167.8576779,1,16,267,4,4212,1.0,1.5063574468085106
59335559,60,3387444,41413,2,97,1000000,180802282,174,1255571.40277777,7,63,144,3,4758,0.0,342.8857
2445737,907,48262,3292,2,36,1150000,256110592,280,350356.487004103,0,63,731,3,1612,0.136363636363636,4.48295652173913
407792,11,7577,105,2,34,2100000,1595224323,676,2093470.24015748,1,63,762,3,6429,0.0,0.3658095238095238
10407188,15,231957,273,10,41,13400,10679476,691,72649.4965986394,0,63,147,1,1257,0.357142857142857,1733.0597014925374
271900,16,5033,18,10,80,88700,32125490,53,116819.963636363,3,16,275,1,1632,0.0,5.694475760992108
1843410,28,39895,0,2,54,844000,598665448,68,1187828.26984126,4,17,504,2,1334,0.0,4.726895734597156
728755,2247,16038,1303,12,31,1790000,210052795,29,1400351.96666666,0,22,150,3,2041,-1.0,0.9687709497206703
57919432,38,2698069,5589,12,96,362000,145544828,251,154506.186836518,5,16,942,2,4850,0.0,746.8668508287293
1625382,50,67038,190,2,31,354000,207612607,767,233534.991001124,0,17,889,2,5609,0.35,18.9909604519774
5083602,60,302281,1138,12,79,1660000,1194898546,203,3793328.71746031,4,17,315,3,1517,0.39375,18.278253012048193
24716314,25,542692,375,6,65,13000000,5343709548,587,4082283.84110007,1,63,1309,4,2789,0.35,4.177438461538461
3710023,55,329923,2161,8,27,4920000,1100405365,144,3861071.45614035,0,16,285,3,4828,1.0,6.749674796747968
1048580,778,28371,403,9,86,42300000,8199750579,129,35948.366837938,0,16,228098,4,5689,0.0499999999999999,0.06802364066193854
19726098,35,433014,0,4,92,360000,151158405,112,251511.489184692,3,17,601,2,3554,-0.3125,120.28166666666667
78553544,17,1265771,6878,2,33,2100000,1595224323,653,2093470.24015748,0,63,762,3,6429,0.0,60.602333333333334
44997327,369,272353,0,6,38,765000,187205290,1721,1560044.08333333,0,17,120,2,2288,0.433333333333333,35.60169934640523
25604430,45,1656475,17256,2,53,2430000,1137915362,704,1844271.25121555,3,63,617,3,1099,-0.25,68.87781893004116
1375535,6186,22060,1840,12,60,4130000,642584607,47,466655.488017429,0,16,1377,3,5142,0.0,0.5786924939467313
3286547,27,65065,523,10,73,8470,3291671,1324,1097223.66666666,0,63,3,1,2546,0.0,774.3565525383707
18001226,41,632296,1766,10,95,4700000,3190777099,257,16279474.9948979,1,63,196,3,516,-0.25,13.49068085106383
31520532,908,121832,1955,6,62,765000,187205290,1126,1560044.08333333,0,17,120,2,2288,0.875,16.181307189542483
15967354,43,739745,5085,10,48,4700000,3190777099,392,16279474.9948979,0,63,196,3,516,0.2,15.847446808510638
619653,91,22207,844,4,71,3450000,4120400762,10,883447.847770154,0,35,4664,3,4087,0.0,0.6681449275362319
971792,14,17278,71,6,95,526000,183238232,120,111935.38912645,0,19,1637,2,2455,-0.2,3.29828897338403
4361980,60,338585,5122,3,36,6320000,1044258638,91,1923128.24677716,0,16,543,3,3928,-0.5,5.438401898734177
11656565,228,149343,9249,7,73,1290,16098259,5758,670760.791666666,0,17,24,1,1809,0.0,12293.953488372092
22399564,58,1354501,20638,2,50,8100000,2076350526,678,544259.639842726,3,16,3815,3,4840,0.15,16.977024691358025
547921,1938,38859,10356,2,34,3540000,367605762,72,220651.717887154,0,16,1666,3,3671,0.0,1.3902542372881357
25425060,58,0,14872,2,31,17000000,3031145320,95,7148927.64150943,0,16,424,4,5296,0.0166666666666666,0.08748235294117647
688845,7365,2582,32,4,65,360000,151158405,477,251511.489184692,0,17,601,2,3554,1.0,0.7261111111111112
12852063,12,523128,1121,12,69,2790000,1232688135,618,1180735.76149425,4,31,1044,3,2580,-0.166666666666666,18.790286738351256
121028,16,2875,56,2,94,13000000,3214615707,206,58109.4668655097,3,31,55320,4,3142,-0.166666666666666,0.022546153846153848
5604949,1005,132001,1793,9,71,42300000,8199750579,2866,35948.366837938,0,16,228098,4,5689,0.5,0.3162978723404255
92285,13,2072,69,12,100,21000,6718776,454,17727.6411609498,3,43,379,1,3062,0.0,10.195238095238095
1109412,38,23551,63,12,82,3290000,830823626,31,1862833.24215246,1,31,446,3,1517,0.0,0.7177507598784194
12326983,53,638319,1548,12,53,1660000,1194898546,264,3793328.71746031,3,17,315,3,1517,0.39375,38.54620481927711
3221095,994,117301,4553,2,38,17000000,3031145320,446,7148927.64150943,0,16,424,4,5296,0.0,0.7167882352941177
31056135,44,1068746,3126,10,97,4700000,3190777099,440,16279474.9948979,5,63,196,3,516,0.0,22.805787234042555
50540820,353,1014995,20057,7,44,657000,116347131,3721,3753133.25806451,0,63,31,2,5621,0.0,157.5421613394216
2997265,23,46126,119,12,86,8200,4015905,607,17769.4911504424,4,31,226,1,2628,0.433333333333333,563.9634146341464
670603,55,23459,82,2,108,621000,81602477,849,17636.1523665441,2,16,4627,2,2249,0.0,3.790821256038647
27418885,60,1557203,45699,12,63,1660000,1194898546,896,3793328.71746031,4,17,315,3,1517,0.0,96.56036144578313
581743,1650,18320,958,12,31,1790000,210052795,64,1400351.96666666,0,22,150,3,2041,0.0,1.0769832402234636
6330842,12,111604,601,12,92,2790000,1232688135,168,1180735.76149425,4,31,1044,3,2580,0.0,4.0216845878136205
4614866,3678,6120,0,3,90,22900000,16875457866,831,13821013.8132678,0,16,1221,4,4010,0.25,0.026724890829694325
6001402,16,0,572,10,88,9940,6091893,836,609189.3,7,63,10,1,1854,0.0,5.754527162977867
567424,5112,3373,260,2,50,251000,46905154,224,404354.775862069,0,16,116,2,966,0.0,1.447410358565737
28587195,58,1923131,8708,12,34,1660000,1194898546,787,3793328.71746031,0,17,315,3,1517,0.46875,116.37584337349398
11080940,57,364334,963,1,20,13400000,12828112481,48,13793669.3344086,0,17,930,4,835,0.7,2.726097014925373
43375861,43,1803715,8662,12,44,731000,259549827,260,144676.603678929,0,16,1794,2,6122,0.0,247.93119015047878
9374945,60,368930,5994,3,58,5010000,1271649080,120,521595.192780968,1,16,2438,3,6621,0.0,7.483512974051896
2315585,1860,45351,3793,2,78,1030000,184558776,1023,527310.788571428,0,19,350,3,3062,-0.0499999999999999,4.77126213592233
2504191,28,64636,266,12,56,49000,10202080,654,25828.0506329113,3,31,395,1,1154,0.0,132.4530612244898
23684654,59,1073217,8291,2,64,3500000,1126489261,297,5928890.84736842,2,17,190,3,4115,0.2,30.900228571428574
624278,25,9661,124,3,61,32300,33941397,824,36184.8582089552,0,63,938,1,1360,0.0,30.294117647058822
6771271,16,141914,55,12,90,2790000,1232688135,182,1180735.76149425,4,31,1044,3,2580,0.6,5.088494623655914
7823439,35,185723,805,10,94,37400,9726137,942,167692.017241379,3,63,58,1,1395,0.433333333333333,498.7379679144385
1730000,222,29601,401,7,27,1020,6524171,1278,20777.6146496815,0,63,314,1,4266,0.0,2941.372549019608
35496512,38,1313980,4802,10,60,4700000,3190777099,417,16279474.9948979,2,63,196,3,516,-0.1875,28.0591914893617
510239,614,17238,2250,2,72,7580000,855409865,58,92456.7515131863,0,16,9252,3,6685,0.0,0.2570976253298153
2265632,442,10178,0,2,100,4200000,1907638330,2155,1243571.27118644,3,17,1534,3,3709,0.78125,0.24233333333333335
1058696,1444,21701,883,2,22,649000,46604034,211,629784.243243243,0,17,74,2,2321,-0.6,3.479815100154083
71032,27,1368,6,12,91,455000,175042555,15,382188.984716157,0,63,458,2,2318,0.433333333333333,0.301978021978022
40351450,589,511236,18322,6,47,62700000,9607666580,3525,50039930.1041666,0,16,192,4,4840,0.0,0.8445901116427432
13610682,58,868166,15509,12,34,989000,251185999,238,465159.257407407,0,16,540,2,5939,0.0,89.35035389282103
20489076,488,87928,0,4,50,62600,22275045,3004,586185.394736842,0,63,38,1,3319,0.433333333333333,140.46006389776358
2065310,735,16193,445,12,48,1520000,303219822,57,2021465.48,0,17,150,3,1179,0.433333333333333,1.0946052631578946
1681855,3109,13539,722,12,55,1560000,236296970,412,180104.397865853,0,19,1312,3,4461,0.0,0.9141666666666666
1043861,18,12261,45,2,35,354000,207612607,720,233534.991001124,0,17,889,2,5609,0.0,3.4762711864406777
16970411,53,773694,6510,2,66,23500000,3113798818,605,11662167.8576779,2,16,267,4,4212,1.0,3.320017021276596
3562341,24,99682,363,10,88,307000,140760954,100,452607.569131832,4,63,311,2,2683,0.136363636363636,32.58794788273616
18967718,953,127430,2559,2,34,10200000,2927894636,456,7431204.65989847,0,16,394,4,2902,0.0,1.2744019607843138
2814837,4221,13659,0,2,28,1370000,200261255,2346,472314.280660377,0,63,424,3,3589,0.35,0.997007299270073
185974,1203,8940,1578,12,37,950000,94202782,29,399164.330508474,0,16,236,2,3258,0.0,1.1071578947368421
187170,2496,961,47,6,61,765000,187205290,156,1560044.08333333,0,17,120,2,2288,0.433333333333333,0.13176470588235295
1035614,60,32280,184,12,91,885000,162766652,311,444717.6284153,0,17,366,2,2761,0.433333333333333,3.6682485875706217
76839598,39,2184067,27327,12,16,8210000,3243656421,1371,8960376.85359116,0,16,362,3,3968,0.5,26.935371498172962
4875382,14,133516,1579,2,47,12100,7018747,809,27416.98046875,3,63,256,1,1448,0.0,1116.4876033057851
8164713,775,400667,4708,12,85,25600000,2827312576,451,572562.287565816,1,16,4938,4,6619,0.0166666666666666,1.58349609375
277057,201,3050,132,9,52,42300000,8199750579,2609,35948.366837938,0,16,228098,4,5689,0.0,0.007522458628841607
1346683,224,25472,1379,2,25,9270000,926779444,3539,905942.760508308,1,19,1023,3,5360,0.0,0.28965480043149944
369064,977,6466,2824,8,61,3740000,1747315459,11,112853.8047536,0,16,15483,3,6791,0.0,0.24839572192513368
427782,207,6399,0,7,44,626,430413,5333,86082.6,0,63,5,1,5705,-0.1,1022.2044728434504
3782091,344,77016,12392,8,62,5900000,2167528463,1937,77202.1820416013,0,16,28076,3,6425,-0.6,1.5153898305084745
28119489,333,1674006,105781,7,31,6600000,526072723,3037,1542735.25806451,0,16,341,3,6767,0.0,26.966469696969696
3065418,151,80385,971,3,72,51300,3478388,1642,158108.545454545,0,63,22,1,2123,0.0,158.58869395711503
343029,954,26335,2150,2,40,1810000,193548849,401,498837.239690721,0,16,388,3,3218,0.0,1.573756906077348
14220617,867,520636,36207,2,29,17000000,3031145320,1290,7148927.64150943,0,16,424,4,5296,0.0,3.2755470588235296
928260,656,17037,1585,10,86,7820,1029074,1339,31184.0606060606,0,16,33,1,1383,0.9,238.1329923273657
19163301,19,113778,365,2,99,105000,54791387,206,218292.378486055,0,63,251,2,4983,0.0630952380952381,108.70761904761905
182722,2520,12989,2616,12,42,257000,16865007,187,276475.524590163,0,17,61,2,1255,0.0,6.071984435797665
242434,531,5493,177,8,50,1360000,280239934,1606,97678.6106657371,0,16,2869,3,3939,0.0,0.4169117647058823
790156,1333,10827,830,8,96,1060000,127618389,43,87710.2329896907,0,16,1455,3,1916,0.5,1.0997169811320755
1679227,937,45461,1542,12,58,25600000,2827312576,629,572562.287565816,0,16,4938,4,6619,0.1,0.18360546875
4199682,277,43300,2853,7,62,109000,692159357,3562,17747675.8205128,0,17,39,2,5618,0.1,42.34220183486239
41295,1057,835,23,9,50,42300000,8199750579,578,35948.366837938,0,16,228098,4,5689,0.0,0.002028368794326241
21071281,1034,0,0,2,103,12300000,6502392986,262,6873565.52431289,0,17,946,4,2960,0.125,0.0
423983,875,31743,139,9,75,42300000,8199750579,177,35948.366837938,0,16,228098,4,5689,0.0,0.07537115839243498
647441,430,9580,2858,8,74,5900000,2167528463,53,77202.1820416013,0,16,28076,3,6425,0.0,0.21081355932203388
3457938,23,87502,1366,4,97,969000,168987569,217,451838.419786096,0,16,374,2,3241,0.0,9.17110423116615
3785815,38,161100,3009,5,59,36900,6077039,154,18584.2171253822,2,63,327,1,331,0.0,444.739837398374
3240875,1642,49356,0,8,60,736000,187710915,761,199480.249734325,1,16,941,2,5596,0.0,6.705978260869565
1357778,16,57897,1629,10,43,436000,192727843,132,298802.857364341,2,63,645,2,710,0.0,13.652752293577983
6289432,279,160397,11337,8,44,12500000,3641235708,1835,2053714.44331641,0,17,1773,4,3974,0.0,1.373872
33635309,60,1935556,9705,3,28,9550000,12273193951,649,9031047.79323031,0,17,1359,3,1386,0.0,20.369225130890054
22378650,494,1955394,167623,7,65,6600000,526072723,2330,1542735.25806451,0,16,341,3,6767,0.0,32.166924242424244
2123001,61,104968,4702,2,36,5070,12153210,4535,146424.216867469,0,63,83,1,6327,0.0,2163.1163708086783
2446586,253,37079,2289,4,93,17900,2794498,56,32494.1627906976,0,17,86,1,1087,0.16,219.93296089385476
797476,580,20981,1242,8,54,15100000,5217713965,363,42811.6607453477,0,16,121876,4,6632,0.0,0.14717218543046356
4317262,1170,350691,20572,10,70,352000,7771634,264,1295272.33333333,0,31,6,2,265,0.1875,105.47244318181819
20154784,16,430333,3590,6,35,1360000,1223282660,1292,904794.866863905,1,16,1352,3,5326,0.0,31.906102941176474
4453337,11,82048,0,2,49,923000,633335284,134,2286408.96750902,3,63,277,2,645,0.3,8.889274106175513
1256986,16,23956,76,10,60,4440,1262674,898,126267.4,0,63,10,1,904,0.0,541.2612612612612
1940132,6099,73400,2081,12,45,6460000,396274028,146,1325331.19732441,0,16,299,3,4291,0.0,1.16843653250774
2267506,26,56585,419,10,95,1970000,831939788,417,323586.070789576,8,63,2571,3,1287,0.0,2.8936040609137055
5677258,36,74442,0,2,35,1360000,310151830,90,269229.019097222,1,16,1152,3,4080,0.25,5.473676470588235
11487691,16,0,1909,10,78,815000,558011656,933,978967.817543859,4,63,570,2,1287,0.0,0.23423312883435582
47104991,3629,35108,0,2,85,1170000,1071681130,3481,12608013.2941176,0,16,85,3,3989,0.25,3.0006837606837604
92779777,27,2958051,55366,14,47,18500000,27462692256,956,21272418.4786986,2,63,1291,4,1322,0.0,16.28874054054054
7712062,18,307900,3297,5,35,471000,100579211,289,581382.722543352,0,16,173,2,1066,0.0,66.07154989384289
25758630,4029,41183,0,2,63,4220000,3162542930,3131,2118247.10649698,0,16,1493,3,4363,0.65,0.9759004739336493
68729804,31,1313927,529,6,27,34600000,30350013710,678,16282196.1963519,1,17,1864,4,2910,0.0,3.799005780346821
580475,823,36322,3499,1,35,1740000,715765799,71,1835296.92051282,0,17,390,3,4392,0.0166666666666666,2.2885632183908045
1763885,29,67065,1444,4,89,969000,168987569,212,451838.419786096,0,16,374,2,3241,0.9,7.0700722394220845
2019050,15,71758,3989,4,72,32600,6281863,234,79517.2531645569,2,3,79,1,250,0.0,232.35276073619633
15192699,5702,18930,0,2,93,6250000,4110509885,948,3270095.37390612,0,16,1257,3,6425,0.5,0.30288
609880,26,44113,322,10,99,128000,20295127,206,244519.602409638,5,63,83,2,635,0.0,34.71484375
27697658,3767,42100,0,2,103,1820000,1016920379,563,6163153.81212121,0,17,165,3,4806,0.25,2.313186813186813
1386715,54,96164,2505,2,29,8540000,915875380,573,708881.873065015,0,16,1292,3,4313,0.0,1.1553747072599532
1608354,29,15240,16,10,72,30800,14835962,84,93307.9371069182,5,63,159,1,833,0.0,49.532467532467535
24197003,837,21898,0,2,97,1820000,1016920379,701,6163153.81212121,0,17,165,3,4806,0.125,1.2031868131868133
2719644,26,148501,2010,10,73,57000,11875252,240,516315.304347826,1,63,23,1,1238,0.0,264.0543859649123
2325127,18,64279,876,7,99,2160000,1395311855,174,1741962.36579275,0,63,801,3,1049,-0.166666666666666,3.0164351851851854
4526783,1832,14553,0,2,95,15500000,6876382294,2316,1353352.15390671,0,16,5081,4,3494,0.0,0.09389032258064516
46500,394,426,696,8,48,18100000,16070538592,71,166325.525424079,0,63,96621,4,6740,0.0,0.0061988950276243085
18420677,11,279431,0,3,60,460000,119999848,604,346820.369942196,1,17,346,2,716,0.0,60.74586956521739
360941,57,25056,3617,8,41,7650000,14959525685,192,163003.96283261,0,17,91774,3,4798,0.0,0.37481045751633985
4087594,34,237673,3755,4,96,217000,66221260,266,70824.8770053475,2,17,935,2,2373,0.0,111.25714285714285
8788485,2194,40498,0,2,100,5630000,1922548699,2941,2043091.07226354,0,63,941,3,3879,0.65,0.7193250444049734
4424825,19,308069,3570,3,67,374000,83258940,225,570266.712328767,3,16,146,2,790,0.0,83.32593582887701
30947505,23,2020395,8854,10,44,4610000,2694362923,932,4898841.67818181,0,21,550,3,1352,0.224999999999999,44.01841648590022
3953844,2729,6299,0,2,92,1820000,1016920379,106,6163153.81212121,0,17,165,3,4806,0.625,0.3460989010989011
3300107,23,82304,964,4,75,969000,168987569,221,451838.419786096,0,16,374,2,3241,0.0,8.593188854489163
1439447,25,94094,1454,3,51,374000,83258940,207,570266.712328767,1,16,146,2,790,0.0,25.5475935828877
7412471,60,595853,3351,2,49,9950000,6795137815,312,5304557.23263075,2,17,1281,3,1551,0.0,6.022150753768845
5077393,54,342770,3689,2,29,4420000,817778549,621,4068549.99502487,1,17,201,3,3963,0.0,7.838438914027149
874878,20,40201,539,3,100,687000,201289602,169,967738.471153846,4,16,208,2,2438,0.0,5.930131004366812
3695930,35,220797,1078,4,85,969000,168987569,195,451838.419786096,0,16,374,2,3241,0.0,22.897316821465427
41275,612,790,297,8,88,5580000,2592402166,8,68838.8477123662,1,16,37659,3,6347,0.0,0.019480286738351255
1645119,324,21824,438,7,15,8410,486478461,3406,152596.756900878,0,63,3188,1,4144,0.1,264.7086801426873
2243064,11,98122,1068,10,55,436000,192727843,146,298802.857364341,2,63,645,2,710,0.0,22.75
3365976,31,144229,1549,10,43,436000,192727843,129,298802.857364341,2,63,645,2,710,0.0,33.435321100917434
8813447,214,94911,2846,7,70,1290000,2374896368,5535,839185.995759717,2,63,2830,3,6990,-0.1,7.5780620155038765
3046129,26,186402,2129,3,71,374000,83258940,235,570266.712328767,1,16,146,2,790,0.0,50.40935828877006
9863538,27,353359,7187,5,72,471000,100579211,242,581382.722543352,0,16,173,2,1066,-0.25,76.54904458598726
428345,130,6182,186,9,46,42400,11045164,4995,2405.82966673927,0,63,4591,1,6131,0.0,15.018867924528301
1378131,14,64723,1072,4,60,896000,211308269,198,1663844.63779527,3,63,127,2,439,0.0,7.343191964285714
1075825,20,46035,612,3,93,687000,201289602,162,967738.471153846,3,16,208,2,2438,0.0,6.789956331877729
1903123,18,21446,99,2,94,361000,226568118,664,64789.2816700028,6,63,3497,2,2206,1.0,5.968144044321329
1927906,17,72708,1797,10,43,436000,192727843,114,298802.857364341,2,63,645,2,710,0.0,17.088302752293576
2652485,491,73453,1504,12,33,1330000,118106710,1182,362290.521472392,0,16,326,3,3167,0.0,5.635864661654135
2798580,29,153943,1883,3,94,374000,83258940,160,570266.712328767,1,16,146,2,790,0.0,41.66470588235294
12406969,32,582913,4635,10,41,150000,72238877,140,2330286.35483871,0,16,31,2,400,0.0,391.69866666666667
3329619,12,105921,2688,4,59,2050000,336295454,170,528766.437106918,3,16,636,3,2765,0.0,5.298
15341815,55,987424,5618,3,37,2230000,1233149383,812,4550366.72693727,1,16,271,3,1491,0.0,44.53103139013453
22059626,54,1844207,32940,3,35,2230000,1233149383,1161,4550366.72693727,0,16,271,3,1491,1.0,84.17699551569507
2890881,24,17978,0,3,50,192000,159453994,90,300856.59245283,4,31,530,2,602,-0.4,9.363541666666666
1095732,22,77341,435,10,45,436000,192727843,154,298802.857364341,2,63,645,2,710,0.0,17.83853211009174
290919,1508,17510,2912,8,40,518000,48075142,55,168094.902097902,1,17,286,2,1656,0.0,3.942471042471042
886826,34,48968,311,10,68,106000,26630105,230,484183.727272727,1,63,55,2,323,0.0,46.489622641509435
1223793,36,80389,963,10,99,128000,20295127,204,244519.602409638,5,63,83,2,635,0.0,63.556250000000006
15881078,29,914232,18426,5,26,74500,47122509,1941,1570750.3,0,63,30,1,6664,0.0,1251.889932885906
995108,116,86678,2280,10,25,214000,10780375,546,182718.220338983,0,63,59,2,677,0.0,41.56915887850467
5130874,70,165725,3386,3,46,2330000,186604042,911,2120500.47727272,0,16,88,3,3063,0.0,7.257982832618026
849302,32,58487,1252,12,96,630000,184617768,864,293044.076190476,2,63,630,2,1817,0.0,9.482380952380952
3610504,35,223966,1223,12,98,630000,184617768,881,293044.076190476,5,63,630,2,1817,0.0,35.74428571428571
6990498,286,174043,4776,6,51,552000,55795107,2268,1162398.0625,0,63,48,2,4598,0.0,32.3947463768116
2124284,359,59270,1850,2,50,425000,36714994,1424,300942.573770491,1,16,122,2,2324,0.0,14.381176470588237
8975574,7149,212963,4485,2,62,10300000,821761308,1734,458828.201005025,0,16,1791,4,3687,0.35,2.111145631067961
10947307,31,0,7463,2,34,388000,274403314,862,2063182.81203007,0,17,133,2,5371,-1.0,1.9234536082474225
783072,675,59640,861,2,37,342000,12810469,122,388196.03030303,0,17,33,2,568,-0.25,17.69035087719298
60001,422,4631,644,2,48,48800,1081456,925,11628.5591397849,0,63,93,1,1000,0.0,10.809426229508198
55294,351,3630,32,12,52,5530,136315,1388,2310.42372881355,1,36,59,1,2438,0.0,66.22061482820976
1345393,283,65785,4598,12,38,3510000,526761808,174,753593.430615164,0,16,699,3,2844,0.0,2.0052136752136756
1019475,648,51190,1966,2,39,342000,12810469,299,388196.03030303,0,17,33,2,568,-0.291666666666666,15.542690058479533
3357890,308,146086,6762,12,25,3510000,526761808,975,753593.430615164,0,16,699,3,2844,0.0,4.354643874643874
377929,83,29294,492,12,28,214000,10780375,80,182718.220338983,0,63,59,2,677,0.0,13.918691588785045
692428,14,37536,273,12,91,32400,8828954,606,9842.75808249721,6,21,897,1,1778,0.425,116.69444444444443
27857,488,1385,74,6,50,79500,2916482,94,16570.9204545454,0,63,176,1,636,0.0,1.8352201257861638
247010,156,19748,769,12,28,28600,1728777,102,9498.77472527472,0,16,182,1,1542,0.0,71.73776223776224
362027,570,13609,890,12,21,680000,176780816,57,156166.798586572,0,17,1132,2,1416,0.0,2.1322058823529413
1045276,42,93931,408,12,25,781000,70344102,490,351720.51,0,16,200,2,1224,0.0,12.079257362355953
7264690,24,342604,3331,12,48,331000,71999354,856,86123.6291866028,2,16,836,2,3442,0.0,104.512084592145
6746591,591,339818,7453,10,78,200000,7271368,586,908921.0,0,17,8,2,691,0.0,173.6355
3266596,19,178124,1555,3,45,331000,71999354,581,86123.6291866028,3,16,836,2,3442,0.0,54.28368580060423
20157478,3606,474023,23629,2,57,4310000,224694340,1586,972702.77056277,0,17,231,3,3757,0.0,11.54645011600928
144085,834,9641,125,10,37,66800,1158605,1051,11822.5,0,63,98,1,1678,0.0,14.619760479041915
2349444,18,93258,1839,2,100,63300,10519579,183,12704.8055555555,6,17,828,1,866,0.0,150.23222748815166
1363703,14,0,399,2,53,9410,1493270,879,12140.406504065,1,16,123,1,4078,0.0,4.240170031880978
630128,268,3768,0,2,46,1360000,310151830,801,269229.019097222,0,16,1152,3,4080,0.0,0.27705882352941175
1206979,296,77927,950,10,33,214000,10780375,674,182718.220338983,0,63,59,2,677,0.75,36.85841121495327
1828378,57,78850,1181,12,51,125000,70535211,127,387556.104395604,1,17,182,2,4795,0.0,64.0248
9030157,303,457080,10070,2,33,2330000,186604042,1474,2120500.47727272,0,16,88,3,3063,0.0,20.049356223175966
2032003,54,124485,1102,2,70,282000,37558265,797,312985.541666666,3,63,120,2,858,0.0,44.534397163120566
3005861,43,195050,1199,10,57,30900,5032431,1206,83873.85,2,63,60,1,1600,0.5,635.1100323624595
1666220,48,140236,434,12,25,781000,70344102,339,351720.51,0,16,200,2,1224,0.5,18.011523687580024
498207,57,33324,213,2,53,228000,40532810,324,39428.8035019455,0,16,1028,2,4805,0.0,14.709210526315788
2595659,380,131825,3987,12,34,3510000,526761808,530,753593.430615164,0,16,699,3,2844,-0.125,3.8692877492877495
657188,344,12976,387,12,29,2080,660694,4036,132138.8,0,63,5,1,4853,0.4,642.4519230769231
