Views,Likes,Engagement_Rate,Comments,Average_Video_Views,Hashtag_Count,Channel_Country,Video_Age,Weekly_Videos,Total_Videos_Posted,Title_Length,Month,Channel_Subscribers,Publish_Hour_Time,Title_Sentiment,Duration
66579,979,1.6341489058111398,109,1491.06787521079,0,2,286,5.618950930626057,2372,59,4,34800,19,0.5,2165
37024893,1849294,5.0018645563675195,2641,3169859.28571428,0,86,98,3.1029023746701845,336,29,10,4630000,8,0.0,47
671504,41922,6.2635516690890904,138,918456.990806945,0,32,831,2.0641566265060245,979,30,10,1060000,18,0.0,29
12653710,500127,4.00141934657898,6201,9943352.19607843,0,32,168,0.11704918032786885,51,48,8,4400000,4,0.166666666666666,933
20909332,561491,2.71378827405868,5944,2715614.67024128,0,32,819,0.626890756302521,373,37,10,7350000,19,0.25,31
11514321,700747,6.09024188226122,503,712013.182692307,1,32,140,4.466257668711656,208,63,9,2130000,1,0.65,24
695935,58121,9.47904617528935,7847,2703830.75247524,0,86,121,0.9586440677966102,202,23,9,1610000,7,0.0,1304
353702,7580,2.39099581003217,877,464124.487046632,0,86,38,1.0468810538550948,772,26,12,1580000,10,0.0,849
70898,4430,6.54179243420124,208,259968.377483443,0,38,43,0.5189003436426117,151,59,12,518000,11,-0.1,625
62747,2501,4.02409676956667,24,3509.19078947368,5,85,639,0.7213559322033898,152,100,4,3690,8,0.0,15
1652143,6765,0.416368316786137,114,225483.535714285,0,22,27,4.083333333333334,28,96,12,45500,14,0.61875,6953
1222253,107738,8.88915797302195,910,148631.047101449,1,86,119,1.7092303155411381,828,55,9,1380000,8,0.5,59
1380223,46395,3.41227468314902,702,448921.492917847,0,85,411,1.1822966507177033,1059,52,12,6150000,5,0.0,700
85138,2776,3.49550142122201,200,119581.852741253,0,32,424,112.1340382966562,56051,78,11,18900000,5,0.0,790
207175,4361,2.24303125377096,286,103996.692307692,0,11,159,0.3411647088227943,195,64,8,147000,15,0.4875,1259
832043,15811,2.02441460357217,1033,900695.794117647,0,73,12,0.31659461257066845,136,81,1,813000,2,0.0,1933
86810,2026,2.39373344084782,52,52644.0017301038,0,86,741,1.3307021871402729,1156,38,1,1000000,3,0.0,411
2019050,71758,3.75161585894356,3989,79517.2531645569,2,22,234,2.212,79,72,5,32600,7,0.0,15
4776301,91456,1.92010511900317,254,113127.293181818,6,87,343,3.0166503428011753,440,96,2,109000,2,0.0,20
12933778,663071,5.15587170276155,3778,439522.787878787,0,86,347,2.710620525059666,1947,30,2,1700000,3,0.0,60
602145,33178,5.59317108005546,501,1545864.97044159,1,32,562,16.244628099173553,2808,31,7,3800000,3,0.0,20
833194,69501,8.38220150409148,339,537651.43141153,0,87,53,1.0992819231970028,503,28,11,1640000,14,0.375,53
5459941,148299,2.80488378903728,4846,303276.434262948,4,86,137,2.030040439052571,1004,66,9,556000,8,-0.5,15
208544,5404,2.63014040202547,81,4054.94495412844,4,87,91,4.9869281045751634,109,46,10,1590,23,-0.699999999999999,18
106156,2016,1.96974264290289,75,5326.20094562647,0,86,57,3.431054461181924,423,85,11,12000,4,0.2,1455
410317,3292,0.820828773850462,76,50805.1774193548,0,86,114,0.9665924276169264,124,90,9,27400,5,0.345833333333333,7471
18002492,640327,3.65148891609006,17032,172187.311180124,1,32,1352,5.853025188262789,3220,99,5,1410000,22,0.0,52
5014594,41657,0.8569387671265111,1315,477137.669117647,1,37,938,0.4924987066735644,136,100,6,300000,5,0.0,1272
1219707,24530,2.0618886339096103,619,35948.366837938,0,87,2417,280.6619792582176,228098,85,6,42300000,8,0.0,716
11805,502,4.3710292249047,14,39671.2397049784,0,86,39,2.23489010989011,1627,19,12,1910000,17,0.0,3690
282617,14508,5.19041671237045,161,15975.9318497913,4,86,91,5.083838383838384,719,89,10,39600,6,0.136363636363636,12
3124124,76369,2.56913618025404,3894,1247165.41304347,0,86,883,0.40224859462835727,92,40,8,1340000,9,0.0,638
58759,2450,4.46059327081808,171,199296.045889101,0,87,22,0.6638259292837715,523,37,12,840000,6,0.433333333333333,695
1359060,24724,1.87938722352214,818,562639.762557077,0,86,683,0.7341954022988506,219,33,3,1270000,9,0.2,2314
1118208,36309,3.3611814617673903,1276,572562.287565816,0,86,2880,5.222239008913733,4938,48,3,25600000,7,0.5,1118
424642,18157,4.46917638858144,821,927328.489655172,0,87,55,0.20756646216768915,145,29,11,1140000,9,0.8,1709
1123632,8878,0.893530978113831,1162,45565.1517960602,0,32,8,18.171457219251337,7767,81,1,763000,7,0.0,1078
91752,6972,8.07502833725695,437,48051.3076923076,0,32,140,0.05449101796407186,13,71,9,32200,2,0.1875,817
9662024,287675,3.12649813331037,14408,11662167.8576779,0,27,2394,0.44373219373219375,267,64,7,23500000,4,0.0,542
357254,10489,3.03229634937607,344,65980.5310526315,0,11,124,2.7411376751854903,1900,54,9,881000,10,0.5,1274
507282,25860,5.3936469261673,1501,959410.65079365,4,85,273,0.14421190320470897,63,79,4,295000,10,0.0,43
3342705,52505,1.8945434909751198,10824,3342306.0,0,87,3146,0.0011620185922974766,1,18,6,24200,19,0.0,838
158120,4710,3.49924108272198,823,568042.103797468,0,86,71,1.287243947858473,790,69,11,1240000,8,0.2,903
1787603,57838,3.38028074466198,2588,1122199.96216216,0,86,373,0.4903445664521015,185,25,1,927000,5,0.0,812
9185371,282126,3.1221928869285698,4659,1039736.42456479,0,86,583,2.456057007125891,1034,32,6,4910000,10,0.2875,27
6314286,287053,4.572440969572799,1664,282176.544680851,1,32,779,1.8483146067415728,235,46,12,200000,11,-1.0,25
510239,17238,3.81938660118101,2250,92456.7515131863,0,86,58,9.687958115183246,9252,72,11,7580000,5,0.0,614
876271,50725,5.83221400685404,381,35948.366837938,2,87,981,280.6619792582176,228098,76,5,42300000,12,-0.1,58
8536982,205671,2.51763445208154,9259,1870748.90819081,1,86,3750,3.0660358762073723,2222,77,10,20900000,6,0.0,278
306294,14057,4.61909146114517,91,16285.975734355,0,87,661,6.834164588528678,783,37,3,28000,12,0.25,52
1492717,27761,1.94752253776167,1310,854745.084656084,0,86,567,0.586046511627907,378,64,7,2690000,4,-0.25,1001
33312497,932542,2.8006546612221803,426,2821509.29868179,9,88,230,33.3208895949166,5993,100,6,32000000,7,0.0,10
27183,4965,18.9934885774197,198,1036044.02237521,0,86,5,1.4141168289290682,581,73,1,1080000,7,0.2,38
587872,42941,8.2909204724838,5799,147689.770833333,1,19,117,0.1589905362776025,144,41,9,219000,21,0.0,715
794287,55128,7.2087293383877595,2130,1844271.25121555,0,2,47,3.9299363057324843,617,34,12,2430000,4,0.0,33
1441807,8300,0.575666507375813,0,2043091.07226354,0,32,737,1.6981180716679556,941,79,1,5630000,3,-0.6,342
1346353,30901,2.31596022736979,280,28956.3655913978,0,86,636,1.572463768115942,186,61,4,14700,17,0.575,25
755570,7505,1.05231811744775,446,87977.294117647,0,86,604,0.03211009174311927,17,37,5,22400,5,0.0,205
303737,3788,1.32911038167888,249,59722.5981873111,0,2,110,0.7277010050251256,331,63,10,112000,22,0.0,668
289440,8653,3.0697208402432197,232,230326.544412607,0,86,12,0.697800628391888,349,15,1,420000,4,0.0,553
68634013,2400591,3.5058186092076498,5593,4082283.84110007,1,86,489,3.2854069558981713,1309,73,9,13000000,10,0.35,29
315636,9625,3.07886299408179,93,23633.3092105263,0,85,739,0.29198682766191,152,49,1,21800,9,0.0,13
801824,25393,3.2762800814143698,877,20657.220338983,2,87,872,0.8586278586278586,118,46,8,5650,5,0.0,10
12302324,618812,5.11433449484829,10370,1771906.93043478,0,87,316,1.3305785123966942,115,46,3,193000,6,0.0,29
8813447,94911,1.1091800971855799,2846,839185.995759717,2,85,5535,2.8340486409155936,2830,70,11,1290000,1,-0.1,214
3281988,286777,8.815266844363839,2539,2849221.75483214,3,86,148,4.795121951219512,983,39,8,2700000,14,0.125,22
1357436,47662,3.56561929991542,739,1281249.16666666,0,85,831,0.11836542977923908,36,34,10,1170000,3,0.0,1354
2425777,285915,11.8376091454408,1239,1089168.73795435,2,86,124,1.684499593165175,1183,69,9,4030000,8,0.0,60
262076,1020,0.3998840031136,28,43621.2181958365,0,86,3595,1.3601498127340825,1297,71,3,379000,12,0.0,249
2431984,167958,6.93647655576681,736,6164853.99672131,0,87,1009,1.0321489001692048,610,37,4,6010000,8,0.0625,30
92473,2158,2.39637515815427,58,192389.0,0,87,668,0.11755725190839696,44,79,3,32800,10,0.0,108
49358,175,0.36670853762308,6,21274.0145348837,0,86,1055,0.44975719088531935,344,23,3,5020,9,0.0,151
370427,11400,3.15986685635766,305,21970.3208722741,0,80,1491,2.749184339314845,963,41,12,323000,3,0.0,790
1846246,102944,5.58246300872148,122,23285.4158964879,2,32,630,3.4935424354243545,1623,97,4,113000,17,0.166666666666666,22
2095615,60175,3.02588977460077,3236,1170418.96774193,0,87,198,0.7876588021778584,62,46,7,803000,13,0.0,764
4176581,57186,1.37061869505224,59,4117.69071518193,5,32,218,3.2398373983739837,1594,99,6,16000,23,0.0,61
14437587,804104,5.6125860921219,6218,1330388.36368715,3,32,609,3.119243216330595,1790,54,5,4450000,18,0.0,21
1427365,57630,4.111492155125,1056,753593.430615164,0,86,1175,1.720464135021097,699,51,11,3510000,7,0.0,715
14332857,445040,3.1227898248060297,2545,2077205.01260504,4,84,219,0.39818355640535374,238,78,6,826000,7,-0.4,13
2857798,11724,0.41024593060811104,0,6046489.29649595,0,86,127,1.8949288580809924,742,54,9,8300000,21,0.1,1481
6641954,91414,1.4131383625962999,2446,1290007.45306633,1,86,3995,1.6404164833553307,1598,50,2,16100000,0,0.0,651
2526869,78388,3.61890545176659,13057,22821.4575569358,0,2,1525,1.1690871369294604,483,33,11,17500,22,0.5,31
98642,4036,4.30648202591188,212,99100.2399224806,0,86,6,4.975206611570248,2580,71,1,3340000,1,0.0,3289
303881,3117,1.09319108466801,205,572562.287565816,0,86,4513,5.222239008913733,4938,65,9,25600000,6,-0.1,743
261362,5712,2.34578859971992,419,30327.8526890101,0,86,126,2.516391145979266,1283,62,9,451000,9,0.2,517
1904923,36596,2.0450695382438,2361,5678.67797947908,0,86,3965,4.137947122861586,3801,38,3,80500,0,0.0,1664
462985,11349,2.73140598507511,1297,92456.7515131863,0,86,833,9.687958115183246,9252,58,10,7580000,4,0.0,235
951641,35241,4.13359659787672,4096,119864.76240458,0,86,27,2.0930099857346645,1048,38,12,1000000,6,0.0,1623
16705083,606841,3.6938038559880195,10212,277479.537182852,0,32,454,2.1783283419548054,1143,40,10,981000,2,-0.0125,47
39728,1823,7.667136528393071,1223,12403.4153354632,0,86,114,2.0916467780429597,626,47,9,73400,3,0.0,708
6763047,398818,5.95175517780669,3702,5511962.12751677,0,11,15,3.5,298,54,1,1730000,17,0.0,57
2717668,60081,2.28883734142654,2122,16150.4552110249,0,86,369,9.800422068133855,4644,37,1,133000,19,0.0,32
1195920,78660,6.62193123285838,533,94861.6170212766,4,88,25,0.27647058823529413,94,54,12,18900,21,-1.0,33
107193,2873,2.69327288162473,14,78184.8398268398,5,84,186,1.5806451612903225,231,96,7,26500,5,0.5,32
37555,3142,9.09332978298495,273,2834282.03933747,0,86,14,0.9932432432432432,483,51,1,3380000,14,1.0,287
296357,2057,0.750783683192905,168,19660.4689403166,0,51,39,6.027267960146828,3284,76,12,142000,1,0.0,165
400630,20027,5.05379028030851,220,11112.168,0,86,285,2.3627362736273625,375,39,4,79500,6,0.0,356
29709,477,1.6055740684641,0,25268.0661672908,0,87,1721,1.1841605068637804,801,31,5,34400,15,0.0,363
2798580,153943,5.568038076453051,1883,570266.712328767,1,87,160,1.2936708860759494,146,94,8,374000,3,0.0,29
83020,955,1.19850638400385,40,593546.372873563,0,86,161,4.2468619246861925,2175,30,8,3000000,10,0.55,1691
451365,12413,3.37265849146477,2810,68387.6495301271,1,2,168,46.74850023073374,14472,42,8,1100000,2,0.2,59
615748,24166,4.03444266160832,676,309635.372315035,0,86,752,0.9532011699707508,419,31,12,2000000,6,-0.1,860
25912533,158372,0.631574690131605,5285,38757121.3512195,1,87,4332,0.25542897828408684,205,64,3,2910000,21,0.0,252
3644812,81017,2.2491146319755297,959,20567.8842592592,2,86,770,0.7299058653149891,432,71,12,31600,12,0.0,22
16586,769,5.3961172072832495,126,134311.377158176,0,82,5,15.67603266090298,9325,43,1,2290000,4,0.0,1041
200541,6569,3.373873671718,197,65980.5310526315,0,11,46,2.7411376751854903,1900,69,12,881000,10,0.166666666666666,762
5011893,299736,5.99486062451852,720,2417664.79533678,0,86,26,4.002962962962963,386,31,12,1350000,8,0.0,53
14113,901,7.09275136399064,100,28674.731707317,2,2,325,0.3323041296796604,123,79,2,28900,20,0.4,592
10047,738,10.2020503632925,287,19139.2354838709,0,86,6,1.063204311611955,310,40,1,75700,0,0.0,852
365739,6909,2.05009583336751,589,122338.287373004,0,86,32,1.5468248877485566,689,41,12,514000,6,0.0,601
1709791,116406,7.37698350266202,9725,2719013.41696113,0,86,6,1.2490542244640606,283,49,1,4460000,11,0.0,1915
23197,1494,6.88020002586541,102,14078.852841391,0,86,5,4.058519793459552,2358,57,1,109000,11,-0.0333333333333333,1996
2354277,8339,0.363466151179321,218,2152569.92759295,0,86,288,1.7114832535885167,1022,34,4,8430000,4,0.0,1240
586614,58281,9.97350898546574,225,711122.781132075,1,85,11,9.48849104859335,530,61,1,469000,6,-0.3,60
307750,6422,2.1406986190089303,166,7650.92857142857,3,87,120,3.070496083550914,168,73,9,4610,23,0.0,21
1034479,58384,5.68411731895959,417,293542.357723577,3,32,10,3.6794871794871797,492,54,1,440000,1,-0.0714285714285714,20
860689,47487,5.55125021930104,292,2173638.5898305,3,86,192,1.3331181407359587,295,80,7,898000,5,0.5,52
1476141,0,0.5784000308913579,8538,703018.320910973,0,85,468,2.9357452966714903,1449,35,10,1580000,8,0.0,20
6001402,0,0.009531106231510569,572,609189.3,7,32,836,0.037756202804746494,10,88,10,9940,17,0.0,16
191384,2188,1.2033398821218,115,39456.8933962264,0,32,1163,1.6802536231884058,1060,103,11,93500,2,0.216666666666666,115
63226901,2123681,3.3661146858992805,4609,1864237.91137123,0,32,634,1.0766460905349795,598,27,4,3400000,23,0.1,48
6268553,164222,2.6356321785904897,994,1170549.90574712,7,74,84,0.7841874839041978,435,95,10,2250000,23,0.5,23
539901,58218,10.7962385696636,71,4207794.7239915,1,32,17,6.220754716981133,1413,45,1,8710000,5,0.0,56
1713999,23774,1.4574104185591699,1206,352244.795755968,1,86,244,0.8761620185922975,377,55,5,1030000,7,0.4375,1151
45356,1940,4.31254960754916,16,60969.6168352008,8,32,231,15.963228420068559,7318,94,6,1940000,23,0.0,36
340854,6366,2.43007269974827,1917,25110.4303278688,0,86,7,3.495523151701202,1952,67,1,212000,20,0.0,181
33830516,952152,2.8186150042760203,1400,6762739.55745721,0,86,389,1.1347602061038446,818,18,12,11700000,6,0.0,39
3848941,258379,6.7975840627331,3256,29650.9317269076,2,86,308,0.6883886255924171,249,70,3,37600,5,0.0,27
1731793,26560,1.6519295319937102,2048,263179.314261315,0,86,523,1.7206129303106632,1171,23,8,810000,9,0.0,223
802251,2636,0.34203759172627995,108,3756280.70495767,0,86,277,17.44258453297623,7443,61,4,81100000,1,0.130681818181818,648
209017,10398,5.08236172177382,225,2781907.24516129,3,82,7,0.29799505630321343,155,104,1,741000,4,0.0666666666666666,31
6789170,360386,5.34840046721469,2726,31628.68,6,85,261,0.33041537933401993,275,74,5,13000,2,0.0,20
4542377,67454,1.57325118544761,4009,43275.9579180509,6,32,64,7.624849215922798,903,100,11,175000,23,0.0,10
6395617,119215,2.11052350383082,15766,501215.020062416,0,85,2279,4.395576707726764,2243,56,10,6380000,21,0.0,1360
534151,3717,0.740240119366995,237,75294.5084745762,0,86,2869,0.08480492813141684,59,21,3,23500,14,0.0,308
600477,36610,6.14145087988382,268,19009.045816733,0,86,304,2.130988477865373,502,51,3,41200,8,0.4375,39
21071281,0,0.0,0,6873565.52431289,0,86,262,2.2371621621621625,946,103,5,12300000,2,0.125,1034
21496,238,1.16765909936732,13,529036.918918918,0,86,8,0.2770053475935829,37,34,1,85200,1,0.0,1888
4979306,399302,8.36596505617449,17265,11210739.578125,0,87,399,0.14258434118395924,64,34,12,4720000,14,0.0,443
1097736,8396,0.774958642150753,111,128813.376749847,0,86,169,3.379665001469292,1643,70,8,950000,7,1.0,2704
1412784,4142,0.293179990713371,0,323836.705882352,1,87,21,6.2631578947368425,34,68,12,36000,12,0.195454545454545,5878
634542,9464,1.53071033911072,249,1734335.29379863,0,86,1353,6.650313620071684,4241,31,5,9220000,18,0.0,244
2163967,89617,4.177790141901419,789,351720.51,0,87,367,1.1437908496732025,200,32,1,781000,20,0.0,44
72786,4423,6.75679388893468,495,578714.734972677,0,32,101,0.8840579710144927,366,73,10,1040000,19,0.333333333333333,711
3240875,49356,1.5229220503721899,0,199480.249734325,1,2,761,1.1770907791279486,941,60,12,736000,3,0.0,1642
7733195,491411,6.42338645281801,5322,4792311.74158485,0,87,1194,10.82059620596206,2852,64,10,8900000,10,0.0,57
686206,7470,1.35236357595241,1810,34166.0731707317,0,55,142,0.3708010335917313,41,52,8,12700,8,0.0,31
1520280,26654,1.87287868024311,1819,148892.939265536,1,86,574,1.3925259904467546,708,51,6,344000,5,0.625,951
5680355,120839,2.29621212054528,9594,2053714.44331641,1,86,1861,3.123049823855058,1773,36,12,12500000,4,-0.2,341
35709465,76734,0.21488420507,0,781382.63283582,0,87,3656,0.6261682242990655,335,67,1,816000,6,0.0,715
1598438,59179,3.85363711323179,2419,753593.430615164,0,86,40,1.720464135021097,699,51,12,3510000,8,0.0,300
391645,20574,5.79657598079893,2128,263083.155555555,0,87,204,0.2552674230145867,45,61,6,174000,14,-0.4,1411
626953,15925,2.71025100765129,1067,775011.896633798,0,32,11,5.591254752851711,2941,86,1,8250000,6,0.0,5706
106671,3047,3.04300137806901,199,32858.4630484988,1,86,191,2.028103044496487,866,56,7,174000,4,0.05,1078
128703,6433,5.1506180897104095,196,16854.6428571428,0,32,324,1.308848080133556,112,92,3,53400,2,0.0,698
5154706,101402,2.10023617253825,6859,7148927.64150943,0,86,4234,0.5604229607250755,424,33,6,17000000,6,0.0,407
797694,47093,6.25390187214646,2794,641283.277777777,1,32,10,9.692307692307692,36,91,1,667000,7,0.175,628
362246,36477,10.0947974580809,91,688001.320833333,1,32,8,1.9243986254295535,960,96,1,879000,20,0.05,58
112185,1817,1.66599812809199,52,8648.93939393939,0,86,1881,0.1433002481389578,66,37,11,7460,7,0.0,435
2118647,51332,2.44854381121536,544,59650.3185483871,0,87,34,0.406938584153774,248,8,12,2370,7,0.0,216
5584359,67695,1.29370264340097,4550,595135.451434562,0,86,2590,10.748975409836067,10491,39,12,24100000,9,0.0,374
21299,1322,6.51204281891168,65,25486.3,3,83,120,1.0687022900763359,20,82,9,3680,10,-0.4,10
59392,410,0.690328663793103,0,11758.2292780748,0,77,4204,9.422915416916616,8976,36,7,947000,22,0.0,140
133366,1762,1.5686156891561502,330,255039.081338481,0,87,286,3.9453068330190044,3885,82,4,3400000,16,0.0,802
1000590,16310,1.6739123916889,439,1522492.2689295,0,86,30,0.39024745269286754,383,40,12,1350000,6,1.0,2072
344730,3661,1.3723783830824101,1070,240337.666418034,0,85,14,24.620900743331877,24132,66,1,17300000,8,0.136363636363636,289
2057351,63930,3.2170981033377304,2257,333118.363636363,0,11,1668,0.5960191669738297,231,44,6,997000,7,0.0,629
16091239,624762,3.89567888464026,2101,726763.024242424,0,85,263,0.8461538461538461,330,13,5,503000,5,0.0,53
1923892,24964,1.34118755106835,839,230428.185185185,0,21,139,0.42808607021517553,54,67,9,97500,9,0.0,865
10553,710,9.58021415711172,301,239499.928571428,0,32,5,0.9256198347107438,336,39,1,920000,3,0.0,468
36566,3659,10.6875239293332,249,55364.8648443432,1,86,5,1.8430627748900439,1317,49,1,249000,6,0.0,2167
809550,14103,1.7643135075041598,180,13010.5803108808,0,86,307,0.9656897784131523,193,40,3,19400,10,0.0,19
269390,23582,8.86892609228256,310,153449.54620853,5,27,559,7.763469119579501,844,100,7,416000,7,0.65,12
228338,7692,3.5018262400476403,304,162060.924882629,0,86,98,0.5340257879656161,213,66,10,340000,6,0.5,811
135853,10855,8.02632256924764,49,448921.492917847,0,85,407,1.1822966507177033,1059,36,12,6150000,4,0.0,52
1061460,5805,0.5680854671867049,225,89444.4909747292,1,86,2726,1.1160782808902532,831,85,8,161000,21,0.0,288
1465177,86725,6.12226372649857,2977,5222240.43944636,6,32,15,2.5614079513800965,1445,92,1,13700000,5,0.0,60
208540,4583,2.39042869473482,402,16943.5901639344,0,16,684,0.5625823451910408,61,46,3,32400,7,0.0,617
316520,2697,0.85207885757614,0,65850.4805217801,0,11,54,61.912816496998175,33884,82,11,3820000,16,-0.3125,467
